timestamp,source,destination,relay,mission_phase,frequency_band,encryption,packet_size,delay_ms,signal_strength,ttl,ttl_evidence,dsslv_score,dynamic_ttl_trust,trust_score,status
2026-07-15 11:37:10,Lunar_Probe,Earth,Relay_C,Launch,Ka-Band,RSA-4096,1024,935,-68,61,95.31,98,91.5,94.75,Normal
2026-07-15 11:46:12,ISS_Module,Earth,Relay_E,Landing,X-Band,Post-Quantum,2048,568,-58,62,96.88,88,93.0,90.5,Normal
2026-07-15 11:28:40,Lunar_Probe,Earth,Relay_C,Sample Collection,Ka-Band,RSA-4096,2048,1047,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 12:22:08,ISS_Module,Earth,Relay_E,Return Mission,Ka-Band,RSA-4096,4096,495,-60,63,98.44,90,94.5,92.25,Normal
2026-07-15 12:31:18,ISS_Module,Earth,Relay_E,Surface Operation,X-Band,Post-Quantum,2048,637,-57,63,98.44,87,94.5,90.75,Normal
2026-07-15 11:47:00,ISS_Module,Earth,Unknown_Relay,Sample Collection,S-Band,Post-Quantum,4096,172,-15,50,78.12,45,75.0,60.0,Spoofing
2026-07-15 11:47:12,Mars_Rover,Earth,Relay_A,Orbit,X-Band,RSA-4096,512,1183,-70,63,98.44,100,94.5,97.25,Normal
2026-07-15 11:20:33,Mars_Rover,Earth,Relay_A,Sample Collection,Ka-Band,Post-Quantum,4096,1182,-71,60,93.75,99,90.0,94.5,Normal
2026-07-15 12:41:24,DeepSpace_Satellite,Earth,Relay_D,Launch,S-Band,RSA-4096,2048,2453,-78,62,96.88,92,93.0,92.5,Normal
2026-07-15 12:59:40,ISS_Module,Earth,Relay_E,Surface Operation,X-Band,RSA-4096,2048,549,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 10:45:00,Orbiter_1,Earth,Relay_B,Landing,X-Band,Post-Quantum,4096,1346,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 11:21:09,Orbiter_1,Earth,Relay_B,Launch,Ka-Band,AES-256,512,1252,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 11:48:24,Orbiter_1,Earth,Relay_B,Orbit,X-Band,AES-256,4096,1309,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 12:42:54,Mars_Rover,Earth,Relay_A,Launch,X-Band,AES-256,1024,1206,-72,64,100.0,98,96.0,97.0,Normal
2026-07-15 11:21:36,Orbiter_1,Earth,Relay_B,Cruise,Ka-Band,RSA-4096,512,1261,-69,64,100.0,99,96.0,97.5,Normal
2026-07-15 12:52:35,DeepSpace_Satellite,Earth,Relay_X,Return Mission,S-Band,Post-Quantum,4096,1303,-29,36,56.25,59,54.0,56.5,Injection
2026-07-15 12:25:36,Orbiter_1,Earth,Relay_X,Orbit,Ka-Band,AES-256,2048,723,-19,37,57.81,49,55.5,52.25,Injection
2026-07-15 13:02:20,Lunar_Probe,Earth,Relay_C,Cruise,X-Band,RSA-4096,1024,905,-67,61,95.31,97,91.5,94.25,Normal
2026-07-15 11:49:36,Orbiter_1,Earth,Relay_B,Landing,X-Band,AES-256,4096,1260,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 11:13:12,ISS_Module,Earth,Relay_E,Return Mission,X-Band,AES-256,512,488,-56,62,96.88,86,93.0,89.5,Normal
2026-07-15 13:03:20,Orbiter_1,Earth,Relay_B,Landing,Ka-Band,Post-Quantum,1024,1277,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 11:31:50,Lunar_Probe,Earth,Relay_C,Landing,X-Band,AES-256,512,910,-66,64,100.0,96,96.0,96.0,Normal
2026-07-15 13:04:00,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,X-Band,AES-256,512,2167,-80,63,98.44,90,94.5,92.25,Normal
2026-07-15 11:59:49,DeepSpace_Satellite,Earth,Relay_D,Launch,S-Band,AES-256,4096,2004,-76,62,96.88,94,93.0,93.5,Normal
2026-07-15 10:55:24,Orbiter_1,Earth,Unknown_Relay,Sample Collection,S-Band,RSA-4096,512,442,-26,49,76.56,56,73.5,64.75,Spoofing
2026-07-15 11:32:30,Mars_Rover,Earth,Relay_X,Sample Collection,Ka-Band,AES-256,1024,679,-21,37,57.81,51,55.5,53.25,Injection
2026-07-15 13:05:20,Mars_Rover,Earth,Unknown_Relay,Launch,Ka-Band,RSA-4096,512,421,-28,48,75.0,58,72.0,65.0,Spoofing
2026-07-15 12:56:23,ISS_Module,Earth,Unknown_Relay,Launch,X-Band,Post-Quantum,2048,224,-13,50,78.12,43,75.0,59.0,Spoofing
2026-07-15 12:47:24,Lunar_Probe,Earth,Relay_C,Surface Operation,S-Band,Post-Quantum,1024,958,-66,60,93.75,96,90.0,93.0,Normal
2026-07-15 11:42:29,Lunar_Probe,Earth,Relay_C,Launch,S-Band,Post-Quantum,4096,1047,-67,64,100.0,97,96.0,96.5,Normal
2026-07-15 12:48:00,DeepSpace_Satellite,Earth,Relay_D,Orbit,S-Band,RSA-4096,1024,1903,-79,64,100.0,91,96.0,93.5,Normal
2026-07-15 10:46:45,Lunar_Probe,Earth,Relay_C,Surface Operation,X-Band,Post-Quantum,1024,1028,-65,62,96.88,95,93.0,94.0,Normal
2026-07-15 12:57:58,DeepSpace_Satellite,Earth,Relay_D,Landing,Ka-Band,RSA-4096,1024,1922,-80,62,96.88,90,93.0,91.5,Normal
2026-07-15 12:48:54,Orbiter_1,Earth,Relay_B,Launch,X-Band,Post-Quantum,512,1291,-68,62,96.88,98,93.0,95.5,Normal
2026-07-15 11:05:48,Lunar_Probe,Earth,Relay_C,Sample Collection,S-Band,Post-Quantum,2048,946,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 12:49:30,ISS_Module,Earth,Relay_E,Surface Operation,S-Band,RSA-4096,512,484,-60,62,96.88,90,93.0,91.5,Normal
2026-07-15 12:59:14,Lunar_Probe,Earth,Relay_C,Landing,S-Band,Post-Quantum,2048,1027,-64,61,95.31,94,91.5,92.75,Normal
2026-07-15 11:43:57,DeepSpace_Satellite,Earth,Relay_D,Cruise,S-Band,AES-256,512,2194,-79,59,92.19,91,88.5,89.75,Normal
2026-07-15 12:31:28,Lunar_Probe,Earth,Unknown_Relay,Launch,Ka-Band,AES-256,1024,331,-22,52,81.25,52,78.0,65.0,Spoofing
2026-07-15 13:00:11,ISS_Module,Earth,Relay_E,Launch,S-Band,AES-256,1024,522,-56,64,100.0,86,96.0,91.0,Normal
2026-07-15 10:47:30,DeepSpace_Satellite,Earth,Trusted,Orbit,Ka-Band,Post-Quantum,512,7098,-92,39,60.94,78,58.5,68.25,Replay
2026-07-15 12:03:43,DeepSpace_Satellite,Earth,Trusted,Surface Operation,Ka-Band,RSA-4096,2048,8542,-97,39,60.94,73,58.5,65.75,Replay
2026-07-15 12:23:00,Mars_Rover,Earth,Relay_A,Orbit,X-Band,AES-256,512,1240,-73,64,100.0,97,96.0,96.5,Normal
2026-07-15 10:57:18,Lunar_Probe,Earth,Relay_C,Return Mission,S-Band,RSA-4096,512,945,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 13:11:20,Mars_Rover,Earth,Relay_A,Surface Operation,Ka-Band,AES-256,512,1184,-70,64,100.0,100,96.0,98.0,Normal
2026-07-15 11:35:50,Lunar_Probe,Earth,Relay_C,Landing,S-Band,Post-Quantum,2048,970,-68,62,96.88,98,93.0,95.5,Normal
2026-07-15 13:02:24,DeepSpace_Satellite,Earth,Relay_D,Landing,X-Band,Post-Quantum,4096,2264,-79,63,98.44,91,94.5,92.75,Normal
2026-07-15 11:36:10,Orbiter_1,Earth,Trusted,Landing,X-Band,RSA-4096,512,5088,-86,44,68.75,84,66.0,75.0,Replay
2026-07-15 10:57:48,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,S-Band,Post-Quantum,512,1881,-77,62,96.88,93,93.0,93.0,Normal
2026-07-15 12:05:27,Lunar_Probe,Earth,Relay_C,Landing,X-Band,AES-256,2048,905,-65,62,96.88,95,93.0,94.0,Normal
2026-07-15 10:48:20,Orbiter_1,Earth,Relay_B,Sample Collection,S-Band,AES-256,512,1298,-69,64,100.0,99,96.0,97.5,Normal
2026-07-15 12:05:53,Lunar_Probe,Earth,Relay_C,Return Mission,S-Band,RSA-4096,512,981,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 12:35:12,Orbiter_1,Earth,Relay_B,Data Transmission,S-Band,AES-256,2048,1308,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 13:04:37,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,Ka-Band,AES-256,1024,2460,-80,61,95.31,90,91.5,90.75,Normal
2026-07-15 13:04:56,ISS_Module,Earth,Trusted,Sample Collection,Ka-Band,Post-Quantum,4096,1748,-72,44,68.75,98,66.0,82.0,Replay
2026-07-15 13:15:00,DeepSpace_Satellite,Earth,Relay_D,Return Mission,X-Band,AES-256,2048,1920,-76,61,95.31,94,91.5,92.75,Normal
2026-07-15 12:06:58,Mars_Rover,Earth,Relay_A,Data Transmission,S-Band,AES-256,1024,1245,-72,64,100.0,98,96.0,97.0,Normal
2026-07-15 12:07:11,Mars_Rover,Earth,Relay_A,Launch,S-Band,RSA-4096,512,1217,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 13:16:00,Mars_Rover,Earth,Relay_A,Data Transmission,S-Band,RSA-4096,512,1226,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 11:08:43,Lunar_Probe,Earth,Relay_C,Launch,X-Band,AES-256,512,993,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 13:06:50,DeepSpace_Satellite,Earth,Relay_D,Return Mission,X-Band,RSA-4096,1024,1993,-78,63,98.44,92,94.5,93.25,Normal
2026-07-15 12:57:18,DeepSpace_Satellite,Earth,Relay_X,Sample Collection,S-Band,RSA-4096,2048,1199,-27,37,57.81,57,55.5,56.25,Injection
2026-07-15 10:49:20,Orbiter_1,Earth,Relay_B,Landing,X-Band,AES-256,1024,1301,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 11:19:04,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,Ka-Band,Post-Quantum,512,1830,-82,59,92.19,88,88.5,88.25,Normal
2026-07-15 11:58:48,Mars_Rover,Earth,Relay_A,Surface Operation,X-Band,AES-256,512,1215,-73,62,96.88,97,93.0,95.0,Normal
2026-07-15 11:59:00,DeepSpace_Satellite,Earth,Relay_D,Orbit,X-Band,RSA-4096,1024,2396,-77,61,95.31,93,91.5,92.25,Normal
2026-07-15 12:09:08,Orbiter_1,Earth,Relay_B,Return Mission,X-Band,RSA-4096,2048,1349,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 12:29:15,Orbiter_1,Earth,Relay_B,Sample Collection,S-Band,AES-256,512,1257,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 11:09:46,Orbiter_1,Earth,Unknown_Relay,Orbit,Ka-Band,Post-Quantum,512,448,-27,49,76.56,57,73.5,65.25,Spoofing
2026-07-15 11:39:50,ISS_Module,Earth,Relay_X,Launch,X-Band,AES-256,4096,251,-6,39,60.94,36,58.5,47.25,Injection
2026-07-15 13:00:00,Orbiter_1,Earth,Relay_B,Data Transmission,X-Band,RSA-4096,4096,1277,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 11:20:08,Mars_Rover,Earth,Relay_X,Data Transmission,Ka-Band,AES-256,4096,656,-22,39,60.94,52,58.5,55.25,Injection
2026-07-15 10:50:10,ISS_Module,Earth,Relay_E,Data Transmission,X-Band,RSA-4096,512,601,-55,64,100.0,85,96.0,90.5,Normal
2026-07-15 11:20:24,DeepSpace_Satellite,Earth,Trusted,Landing,X-Band,Post-Quantum,512,8158,-92,43,67.19,78,64.5,71.25,Replay
2026-07-15 11:10:28,ISS_Module,Earth,Relay_E,Return Mission,Ka-Band,RSA-4096,512,515,-60,64,100.0,90,96.0,93.0,Normal
2026-07-15 11:40:50,DeepSpace_Satellite,Earth,Trusted,Data Transmission,S-Band,AES-256,512,8249,-94,43,67.19,76,64.5,70.25,Replay
2026-07-15 11:30:54,DeepSpace_Satellite,Earth,Relay_D,Cruise,S-Band,Post-Quantum,2048,2442,-78,62,96.88,92,93.0,92.5,Normal
2026-07-15 12:41:52,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,Ka-Band,RSA-4096,4096,1841,-82,63,98.44,88,94.5,91.25,Normal
2026-07-15 13:02:24,DeepSpace_Satellite,Earth,Trusted,Landing,X-Band,RSA-4096,4096,7128,-96,38,59.38,74,57.0,65.5,Replay
2026-07-15 10:50:45,Orbiter_1,Earth,Relay_B,Sample Collection,Ka-Band,AES-256,512,1306,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 11:31:30,Lunar_Probe,Earth,Relay_C,Launch,S-Band,Post-Quantum,4096,925,-68,62,96.88,98,93.0,95.5,Normal
2026-07-15 12:12:23,Mars_Rover,Earth,Relay_A,Launch,S-Band,AES-256,512,1220,-73,62,96.88,97,93.0,95.0,Normal
2026-07-15 12:12:36,Orbiter_1,Earth,Relay_B,Data Transmission,S-Band,Post-Quantum,4096,1343,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 12:12:49,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,Post-Quantum,2048,545,-55,64,100.0,85,96.0,90.5,Normal
2026-07-15 11:42:20,Orbiter_1,Earth,Relay_B,Launch,Ka-Band,AES-256,1024,1326,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 12:03:00,Mars_Rover,Earth,Unknown_Relay,Return Mission,X-Band,Post-Quantum,512,432,-27,48,75.0,57,72.0,64.5,Spoofing
2026-07-15 11:32:24,Lunar_Probe,Earth,Relay_C,Sample Collection,Ka-Band,RSA-4096,1024,904,-64,63,98.44,94,94.5,94.25,Normal
2026-07-15 12:34:15,ISS_Module,Earth,Relay_E,Orbit,S-Band,RSA-4096,2048,641,-59,62,96.88,89,93.0,91.0,Normal
2026-07-15 12:34:30,Lunar_Probe,Earth,Relay_C,Data Transmission,Ka-Band,RSA-4096,4096,948,-67,62,96.88,97,93.0,95.0,Normal
2026-07-15 12:34:45,Orbiter_1,Earth,Relay_B,Sample Collection,X-Band,RSA-4096,512,1257,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 11:33:00,Orbiter_1,Earth,Relay_B,Data Transmission,Ka-Band,AES-256,1024,1325,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 11:33:09,Orbiter_1,Earth,Relay_B,Surface Operation,S-Band,AES-256,512,1290,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 12:14:46,Mars_Rover,Earth,Relay_A,Landing,X-Band,AES-256,4096,1224,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 11:54:13,ISS_Module,Earth,Unknown_Relay,Orbit,S-Band,Post-Quantum,512,162,-12,51,79.69,42,76.5,59.25,Spoofing
2026-07-15 11:12:48,Mars_Rover,Earth,Relay_A,Data Transmission,X-Band,RSA-4096,4096,1243,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 11:23:20,Orbiter_1,Earth,Relay_B,Landing,X-Band,AES-256,1024,1294,-70,61,95.31,100,91.5,95.75,Normal
2026-07-15 11:13:02,ISS_Module,Earth,Relay_E,Orbit,S-Band,Post-Quantum,1024,495,-60,63,98.44,90,94.5,92.25,Normal
2026-07-15 12:05:24,Lunar_Probe,Earth,Relay_C,Sample Collection,Ka-Band,RSA-4096,1024,997,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 12:47:28,Lunar_Probe,Earth,Relay_C,Launch,S-Band,Post-Quantum,1024,952,-67,64,100.0,97,96.0,96.5,Normal
2026-07-15 11:23:52,Orbiter_1,Earth,Relay_B,Data Transmission,Ka-Band,AES-256,1024,1289,-69,62,96.88,99,93.0,96.0,Normal
2026-07-15 11:13:30,Mars_Rover,Earth,Trusted,Orbit,X-Band,RSA-4096,512,4529,-86,44,68.75,84,66.0,75.0,Replay
2026-07-15 13:19:49,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,Ka-Band,RSA-4096,1024,1822,-79,62,96.88,91,93.0,92.0,Normal
2026-07-15 12:27:28,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,X-Band,AES-256,512,2117,-79,63,98.44,91,94.5,92.75,Normal
2026-07-15 12:06:36,DeepSpace_Satellite,Earth,Relay_D,Landing,Ka-Band,Post-Quantum,2048,2364,-79,59,92.19,91,88.5,89.75,Normal
2026-07-15 11:24:32,Orbiter_1,Earth,Relay_B,Launch,X-Band,AES-256,512,1320,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 12:38:45,DeepSpace_Satellite,Earth,Relay_X,Sample Collection,S-Band,Post-Quantum,1024,1223,-29,37,57.81,59,55.5,57.25,Injection
2026-07-15 10:53:00,Mars_Rover,Earth,Relay_A,Landing,Ka-Band,AES-256,1024,1244,-73,61,95.31,97,91.5,94.25,Normal
2026-07-15 11:14:19,DeepSpace_Satellite,Earth,Relay_D,Launch,X-Band,AES-256,4096,2058,-77,59,92.19,93,88.5,90.75,Normal
2026-07-15 11:14:26,Lunar_Probe,Earth,Relay_X,Data Transmission,X-Band,Post-Quantum,4096,519,-18,37,57.81,48,55.5,51.75,Injection
2026-07-15 13:11:42,Orbiter_1,Earth,Relay_B,Orbit,Ka-Band,AES-256,2048,1301,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 10:53:20,DeepSpace_Satellite,Earth,Relay_D,Return Mission,Ka-Band,AES-256,1024,2475,-81,63,98.44,89,94.5,91.75,Normal
2026-07-15 12:18:53,Lunar_Probe,Earth,Relay_C,Surface Operation,X-Band,Post-Quantum,512,920,-64,64,100.0,94,96.0,95.0,Normal
2026-07-15 11:47:00,ISS_Module,Earth,Trusted,Data Transmission,S-Band,RSA-4096,4096,2344,-74,44,68.75,96,66.0,81.0,Replay
2026-07-15 11:57:53,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,S-Band,Post-Quantum,4096,2129,-78,62,96.88,92,93.0,92.5,Normal
2026-07-15 12:51:44,DeepSpace_Satellite,Earth,Relay_D,Launch,Ka-Band,RSA-4096,512,2015,-82,61,95.31,88,91.5,89.75,Normal
2026-07-15 13:24:15,Lunar_Probe,Earth,Relay_C,Return Mission,S-Band,AES-256,512,977,-66,64,100.0,96,96.0,96.0,Normal
2026-07-15 11:58:26,Lunar_Probe,Earth,Relay_C,Cruise,Ka-Band,Post-Quantum,512,984,-64,62,96.88,94,93.0,93.5,Normal
2026-07-15 13:03:19,Lunar_Probe,Earth,Unknown_Relay,Surface Operation,X-Band,RSA-4096,512,338,-23,51,79.69,53,76.5,64.75,Spoofing
2026-07-15 11:26:24,ISS_Module,Earth,Relay_E,Cruise,X-Band,RSA-4096,2048,633,-56,62,96.88,86,93.0,89.5,Normal
2026-07-15 13:36:20,Lunar_Probe,Earth,Relay_C,Data Transmission,X-Band,AES-256,4096,913,-65,62,96.88,95,93.0,94.0,Normal
2026-07-15 12:20:50,ISS_Module,Earth,Relay_X,Landing,X-Band,Post-Quantum,512,294,-6,38,59.38,36,57.0,46.5,Injection
2026-07-15 12:31:54,Orbiter_1,Earth,Relay_B,Cruise,X-Band,AES-256,512,1313,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 11:16:04,ISS_Module,Earth,Relay_E,Data Transmission,X-Band,Post-Quantum,4096,633,-55,64,100.0,85,96.0,90.5,Normal
2026-07-15 11:37:57,DeepSpace_Satellite,Earth,Relay_D,Return Mission,X-Band,Post-Quantum,4096,2312,-82,61,95.31,88,91.5,89.75,Normal
2026-07-15 13:05:18,Orbiter_1,Earth,Relay_B,Surface Operation,X-Band,AES-256,512,1312,-69,63,98.44,99,94.5,96.75,Normal
2026-07-15 11:27:20,Orbiter_1,Earth,Relay_B,Data Transmission,Ka-Band,AES-256,512,1315,-70,63,98.44,100,94.5,97.25,Normal
2026-07-15 13:38:40,Lunar_Probe,Earth,Relay_C,Launch,S-Band,RSA-4096,4096,909,-64,64,100.0,94,96.0,95.0,Normal
2026-07-15 11:38:33,Mars_Rover,Earth,Relay_A,Orbit,Ka-Band,Post-Quantum,512,1231,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 12:55:28,ISS_Module,Earth,Trusted,Return Mission,S-Band,RSA-4096,4096,2188,-73,43,67.19,97,64.5,80.75,Replay
2026-07-15 12:22:47,Mars_Rover,Earth,Relay_A,Sample Collection,S-Band,AES-256,512,1186,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 11:17:00,Lunar_Probe,Earth,Relay_C,Data Transmission,X-Band,AES-256,512,962,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 11:17:07,Mars_Rover,Earth,Relay_A,Return Mission,X-Band,AES-256,512,1243,-73,61,95.31,97,91.5,94.25,Normal
2026-07-15 13:29:38,ISS_Module,Earth,Relay_E,Surface Operation,Ka-Band,AES-256,2048,598,-57,63,98.44,87,94.5,90.75,Normal
2026-07-15 12:12:36,ISS_Module,Earth,Relay_E,Launch,S-Band,Post-Quantum,1024,595,-56,62,96.88,86,93.0,89.5,Normal
2026-07-15 12:57:04,ISS_Module,Earth,Relay_X,Surface Operation,S-Band,AES-256,1024,352,-7,38,59.38,37,57.0,47.0,Injection
2026-07-15 12:46:15,Orbiter_1,Earth,Relay_B,Launch,X-Band,AES-256,512,1330,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 11:39:54,Lunar_Probe,Earth,Relay_X,Launch,S-Band,AES-256,1024,554,-15,37,57.81,45,55.5,50.25,Injection
2026-07-15 11:51:10,Lunar_Probe,Earth,Relay_C,Landing,S-Band,AES-256,4096,1010,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 12:13:36,Mars_Rover,Earth,Relay_A,Landing,S-Band,AES-256,1024,1208,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 11:06:54,DeepSpace_Satellite,Earth,Trusted,Landing,S-Band,Post-Quantum,2048,8367,-97,42,65.62,73,63.0,68.0,Replay
2026-07-15 13:43:20,Orbiter_1,Earth,Relay_B,Sample Collection,S-Band,RSA-4096,4096,1328,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 13:21:18,Mars_Rover,Earth,Trusted,Sample Collection,Ka-Band,RSA-4096,4096,4677,-86,40,62.5,84,60.0,72.0,Replay
2026-07-15 13:21:36,Lunar_Probe,Earth,Relay_C,Surface Operation,Ka-Band,Post-Quantum,512,1036,-67,63,98.44,97,94.5,95.75,Normal
2026-07-15 11:40:57,DeepSpace_Satellite,Earth,Relay_D,Cruise,Ka-Band,Post-Quantum,2048,1891,-81,64,100.0,89,96.0,92.5,Normal
2026-07-15 12:14:48,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,S-Band,AES-256,1024,1899,-78,61,95.31,92,91.5,91.75,Normal
2026-07-15 13:00:00,DeepSpace_Satellite,Earth,Relay_D,Launch,S-Band,Post-Quantum,2048,2050,-82,63,98.44,88,94.5,91.25,Normal
2026-07-15 12:37:44,Mars_Rover,Earth,Trusted,Surface Operation,S-Band,AES-256,2048,4575,-87,40,62.5,83,60.0,71.5,Replay
2026-07-15 13:45:40,ISS_Module,Earth,Relay_X,Landing,X-Band,AES-256,512,319,-10,39,60.94,40,58.5,49.25,Injection
2026-07-15 11:07:48,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,S-Band,AES-256,2048,2364,-76,61,95.31,94,91.5,92.75,Normal
2026-07-15 11:07:54,DeepSpace_Satellite,Earth,Relay_D,Return Mission,X-Band,AES-256,2048,2488,-82,62,96.88,88,93.0,90.5,Normal
2026-07-15 10:56:40,ISS_Module,Earth,Relay_E,Sample Collection,X-Band,AES-256,4096,469,-59,64,100.0,89,96.0,92.5,Normal
2026-07-15 11:42:09,Orbiter_1,Earth,Relay_B,Cruise,Ka-Band,AES-256,1024,1335,-68,61,95.31,98,91.5,94.75,Normal
2026-07-15 12:05:02,ISS_Module,Earth,Relay_E,Orbit,Ka-Band,AES-256,2048,561,-60,62,96.88,90,93.0,91.5,Normal
2026-07-15 13:02:08,Orbiter_1,Earth,Relay_B,Return Mission,S-Band,Post-Quantum,512,1256,-70,64,100.0,100,96.0,98.0,Normal
2026-07-15 11:08:24,DeepSpace_Satellite,Earth,Relay_D,Orbit,S-Band,RSA-4096,512,2245,-81,63,98.44,89,94.5,91.75,Normal
2026-07-15 11:19:55,Mars_Rover,Earth,Relay_A,Landing,Ka-Band,AES-256,1024,1234,-73,60,93.75,97,90.0,93.5,Normal
2026-07-15 13:48:40,DeepSpace_Satellite,Earth,Relay_D,Landing,Ka-Band,Post-Quantum,4096,2287,-76,60,93.75,94,90.0,92.0,Normal
2026-07-15 13:37:33,Orbiter_1,Earth,Relay_B,Cruise,Ka-Band,Post-Quantum,1024,1333,-69,63,98.44,99,94.5,96.75,Normal
2026-07-15 11:54:40,ISS_Module,Earth,Trusted,Landing,Ka-Band,RSA-4096,4096,2367,-75,44,68.75,95,66.0,80.5,Replay
2026-07-15 11:20:23,Lunar_Probe,Earth,Relay_C,Data Transmission,S-Band,AES-256,2048,954,-64,63,98.44,94,94.5,94.25,Normal
2026-07-15 12:41:00,DeepSpace_Satellite,Earth,Relay_D,Cruise,Ka-Band,RSA-4096,1024,2104,-80,58,90.62,90,87.0,88.5,Normal
2026-07-15 13:50:20,Orbiter_1,Earth,Relay_B,Surface Operation,X-Band,AES-256,2048,1287,-69,63,98.44,99,94.5,96.75,Normal
2026-07-15 13:50:40,Orbiter_1,Earth,Relay_B,Orbit,X-Band,AES-256,4096,1254,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 13:51:00,Lunar_Probe,Earth,Relay_C,Landing,S-Band,RSA-4096,4096,957,-64,64,100.0,94,96.0,95.0,Normal
2026-07-15 13:51:20,Orbiter_1,Earth,Relay_B,Orbit,X-Band,Post-Quantum,2048,1287,-68,62,96.88,98,93.0,95.5,Normal
2026-07-15 11:44:15,Mars_Rover,Earth,Relay_A,Return Mission,S-Band,Post-Quantum,4096,1241,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 13:40:24,Lunar_Probe,Earth,Relay_C,Landing,Ka-Band,RSA-4096,2048,1038,-66,62,96.88,96,93.0,94.5,Normal
2026-07-15 11:32:56,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,X-Band,AES-256,4096,2197,-82,62,96.88,88,93.0,90.5,Normal
2026-07-15 13:06:08,Lunar_Probe,Earth,Relay_C,Cruise,Ka-Band,AES-256,512,955,-64,63,98.44,94,94.5,94.25,Normal
2026-07-15 13:41:21,Orbiter_1,Earth,Trusted,Data Transmission,X-Band,AES-256,4096,5088,-84,41,64.06,86,61.5,73.75,Replay
2026-07-15 13:06:40,ISS_Module,Earth,Relay_E,Data Transmission,S-Band,AES-256,4096,648,-57,62,96.88,87,93.0,90.0,Normal
2026-07-15 10:58:25,Mars_Rover,Earth,Relay_A,Return Mission,X-Band,RSA-4096,1024,1205,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 12:20:24,ISS_Module,Earth,Relay_E,Return Mission,X-Band,RSA-4096,1024,600,-56,64,100.0,86,96.0,91.0,Normal
2026-07-15 13:19:11,Lunar_Probe,Earth,Relay_C,Data Transmission,Ka-Band,AES-256,4096,926,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 12:44:16,ISS_Module,Earth,Relay_E,Surface Operation,Ka-Band,RSA-4096,1024,548,-59,62,96.88,89,93.0,91.0,Normal
2026-07-15 13:55:00,DeepSpace_Satellite,Earth,Relay_D,Launch,S-Band,RSA-4096,1024,2051,-81,59,92.19,89,88.5,88.75,Normal
2026-07-15 13:08:16,Mars_Rover,Earth,Relay_A,Landing,Ka-Band,RSA-4096,1024,1191,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 11:46:03,Orbiter_1,Earth,Trusted,Data Transmission,Ka-Band,AES-256,512,5095,-85,40,62.5,85,60.0,72.5,Replay
