bundle_id,timestamp,source,destination,relay_path,propagation_delay_sec,rss_dbm,packet_size_bytes,transmission_rate_bps,ttl_original,status
305,2026-08-01T04:58:40,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.24,-98.7,536,248,3600,Replay
306,2026-08-01T04:59:32,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,741.08,-95.91,558,237,3600,Replay
716,2026-08-01T04:59:48,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.87,-95.15,477,272,3600,Replay
1131,2026-08-01T04:59:48,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,716.27,-94.53,479,244,3600,Replay
307,2026-08-01T05:00:10,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.8,-98.13,465,249,3600,Replay
1132,2026-08-01T05:00:46,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,715.1,-99.56,512,272,3600,Replay
717,2026-08-01T05:00:50,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.21,-91.03,476,235,3600,Replay
1133,2026-08-01T05:01:11,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,719.28,-93.75,520,244,3600,Replay
308,2026-08-01T05:01:21,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.2,-98.28,481,272,3600,Replay
718,2026-08-01T05:01:45,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.85,-93.76,558,256,3600,Replay
309,2026-08-01T05:02:02,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.18,-93.59,507,273,3600,Replay
1134,2026-08-01T05:02:24,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,716.82,-93.22,522,271,3600,Replay
719,2026-08-01T05:02:49,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.32,-94.36,534,251,3600,Replay
1135,2026-08-01T05:03:04,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.22,-92.0,504,274,3600,Replay
310,2026-08-01T05:03:13,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.6,-94.58,551,276,3600,Replay
720,2026-08-01T05:03:41,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.74,-98.06,487,263,3600,Replay
1136,2026-08-01T05:03:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.94,-96.45,533,267,3600,Replay
311,2026-08-01T05:04:07,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.15,-98.48,474,247,3600,Replay
721,2026-08-01T05:04:18,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.88,-92.03,547,268,3600,Replay
1137,2026-08-01T05:04:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.59,-99.55,472,269,3600,Replay
722,2026-08-01T05:05:04,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.05,-98.07,498,270,3600,Replay
312,2026-08-01T05:05:05,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.49,-97.62,465,253,3600,Replay
1138,2026-08-01T05:05:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,730.37,-92.26,516,265,3600,Replay
1139,2026-08-01T05:05:56,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.3,-91.87,495,236,3600,Replay
313,2026-08-01T05:06:04,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.83,-94.12,470,274,3600,Replay
723,2026-08-01T05:06:09,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.53,-91.52,544,244,3600,Replay
1140,2026-08-01T05:06:26,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.56,-96.92,501,236,3600,Replay
314,2026-08-01T05:07:06,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,712.03,-92.79,482,263,3600,Replay
724,2026-08-01T05:07:12,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,735.94,-98.3,470,262,3600,Replay
1141,2026-08-01T05:07:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,731.74,-98.55,502,267,3600,Relay Tampering
315,2026-08-01T05:07:35,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.27,-98.88,499,240,3600,Replay
725,2026-08-01T05:08:04,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.07,-96.03,557,266,3600,Replay
1142,2026-08-01T05:08:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,718.46,-96.27,548,238,3600,Relay Tampering
316,2026-08-01T05:08:44,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.48,-99.59,464,236,3600,Replay
726,2026-08-01T05:09:01,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.14,-91.13,555,266,3600,Replay
1143,2026-08-01T05:09:08,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,699.81,-94.3,488,274,3600,Relay Tampering
317,2026-08-01T05:09:47,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.57,-98.46,560,238,3600,Replay
727,2026-08-01T05:10:17,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.02,-92.86,515,236,3600,Replay
1144,2026-08-01T05:10:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,727.98,-96.14,495,273,3600,Relay Tampering
318,2026-08-01T05:10:40,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,714.79,-99.65,526,274,3600,Replay
728,2026-08-01T05:10:40,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.14,-91.13,555,242,3600,Replay
1145,2026-08-01T05:11:34,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,700.63,-93.89,508,237,3600,Relay Tampering
729,2026-08-01T05:11:43,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.63,-98.05,544,247,3600,Replay
319,2026-08-01T05:11:47,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.15,-96.81,526,240,3600,Replay
1146,2026-08-01T05:12:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.4,-96.95,518,267,3600,Relay Tampering
730,2026-08-01T05:12:25,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,739.64,-94.95,472,265,3600,Replay
1147,2026-08-01T05:12:46,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.71,-91.33,509,273,3600,Relay Tampering
320,2026-08-01T05:12:52,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.8,-90.91,536,273,3600,Replay
321,2026-08-01T05:13:24,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,703.7,-98.35,507,272,3600,Relay Tampering
731,2026-08-01T05:13:32,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,726.36,-93.94,513,268,3600,Relay Tampering
322,2026-08-01T05:13:49,Rover-1,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.41,-99.44,561,262,3600,Relay Tampering
1148,2026-08-01T05:13:54,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,730.58,-92.39,496,246,3600,Relay Tampering
1149,2026-08-01T05:14:31,Rover-3,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.75,-93.79,507,256,3600,Relay Tampering
732,2026-08-01T05:14:36,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,727.11,-99.05,500,274,3600,Relay Tampering
323,2026-08-01T05:14:44,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.82,-98.72,547,264,3600,Relay Tampering
1150,2026-08-01T05:15:21,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,729.06,-96.69,515,247,3600,Relay Tampering
733,2026-08-01T05:15:31,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,700.72,-97.31,481,271,3600,Relay Tampering
324,2026-08-01T05:15:54,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,714.02,-92.38,561,267,3600,Relay Tampering
1151,2026-08-01T05:16:32,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.49,-96.84,560,271,3600,Relay Tampering
734,2026-08-01T05:16:44,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.14,-96.27,533,250,3600,Relay Tampering
325,2026-08-01T05:17:04,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,719.74,-93.68,519,254,3600,Relay Tampering
1152,2026-08-01T05:17:49,Rover-3,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.59,-91.08,500,242,3600,Relay Tampering
735,2026-08-01T05:17:53,Rover-2,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.72,-92.09,506,275,3600,Relay Tampering
326,2026-08-01T05:18:03,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,736.6,-90.87,501,264,3600,Relay Tampering
1153,2026-08-01T05:18:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.52,-91.31,475,241,3600,Relay Tampering
736,2026-08-01T05:18:24,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,739.98,-97.23,473,237,3600,Relay Tampering
327,2026-08-01T05:18:56,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,716.15,-94.14,519,240,3600,Relay Tampering
1154,2026-08-01T05:19:08,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,739.53,-90.47,503,263,3600,Relay Tampering
737,2026-08-01T05:19:19,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,709.82,-91.78,547,235,3600,Relay Tampering
328,2026-08-01T05:19:57,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.6,-94.68,513,240,3600,Relay Tampering
1155,2026-08-01T05:19:58,Rover-3,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.38,-94.47,526,247,3600,Relay Tampering
1156,2026-08-01T05:20:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,736.06,-92.46,557,261,3600,Relay Tampering
738,2026-08-01T05:20:24,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,738.9,-90.63,555,259,3600,Relay Tampering
329,2026-08-01T05:21:06,Rover-1,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.14,-94.36,554,237,3600,Relay Tampering
739,2026-08-01T05:21:15,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,732.52,-95.48,468,264,3600,Relay Tampering
1157,2026-08-01T05:21:16,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,713.21,-96.39,494,259,3600,Relay Tampering
740,2026-08-01T05:21:46,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,720.89,-97.72,477,257,3600,Relay Tampering
330,2026-08-01T05:21:59,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,705.01,-91.81,493,264,3600,Relay Tampering
1158,2026-08-01T05:22:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,711.54,-91.5,541,242,3600,Relay Tampering
741,2026-08-01T05:22:11,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,713.49,-98.64,528,249,3600,Relay Tampering
1159,2026-08-01T05:22:39,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,719.32,-99.47,539,237,3600,Relay Tampering
742,2026-08-01T05:22:44,Rover-2,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,739.45,-96.12,509,258,3600,Relay Tampering
743,2026-08-01T05:23:11,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.3,-94.48,553,260,3600,Relay Tampering
1160,2026-08-01T05:23:17,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,718.1,-91.83,555,264,3600,Relay Tampering
331,2026-08-01T05:23:19,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,739.05,-98.75,547,245,3600,Relay Tampering
744,2026-08-01T05:23:33,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,727.89,-93.3,554,274,3600,Relay Tampering
332,2026-08-01T05:23:47,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.4,-96.09,470,261,3600,Relay Tampering
1161,2026-08-01T05:23:48,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.44,-98.22,531,262,3600,Relay Tampering
745,2026-08-01T05:24:09,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,721.74,-92.94,554,269,3600,Relay Tampering
333,2026-08-01T05:24:17,Rover-1,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.86,-97.1,522,270,3600,Relay Tampering
1162,2026-08-01T05:24:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,708.68,-90.64,493,240,3600,Relay Tampering
746,2026-08-01T05:25:01,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.08,-94.48,465,272,3600,Relay Tampering
1163,2026-08-01T05:25:01,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,706.37,-95.59,464,248,3600,Relay Tampering
334,2026-08-01T05:25:29,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,735.72,-91.02,557,267,3600,Relay Tampering
1164,2026-08-01T05:25:30,Rover-3,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,714.51,-95.38,477,247,3600,Relay Tampering
747,2026-08-01T05:25:41,Rover-2,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.6,-99.26,477,274,3600,Relay Tampering
1165,2026-08-01T05:26:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.62,-97.55,557,273,3600,Relay Tampering
335,2026-08-01T05:26:30,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,707.51,-95.69,524,236,3600,Relay Tampering
1166,2026-08-01T05:26:35,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,740.31,-95.44,512,262,3600,Relay Tampering
748,2026-08-01T05:26:41,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,701.23,-96.62,540,270,3600,Relay Tampering
1167,2026-08-01T05:27:25,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.11,-99.46,538,276,3600,Relay Tampering
336,2026-08-01T05:27:31,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,739.73,-94.84,543,263,3600,Relay Tampering
749,2026-08-01T05:27:54,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,702.89,-95.36,532,275,3600,Relay Tampering
337,2026-08-01T05:28:20,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.55,-90.82,505,255,3600,Relay Tampering
1168,2026-08-01T05:28:36,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,722.82,-98.87,506,263,3600,Relay Tampering
750,2026-08-01T05:28:55,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,733.68,-90.94,531,236,3600,Relay Tampering
338,2026-08-01T05:29:01,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Unknown-Relay-X>Lunar Relay Satellite 1>Earth Ground Station,724.61,-93.22,534,265,3600,Relay Tampering
751,2026-08-01T05:29:17,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.18,-90.77,542,258,3600,Relay Tampering
339,2026-08-01T05:29:46,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,704.05,-93.77,518,248,3600,Relay Tampering
1169,2026-08-01T05:29:53,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.13,-96.69,472,236,3600,Relay Tampering
340,2026-08-01T05:30:13,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Unknown-Relay-X>Earth Ground Station,709.95,-92.61,470,247,3600,Relay Tampering
752,2026-08-01T05:30:35,Rover-2,Earth Ground Station,Mars Surface Rover>Unknown-Relay-X>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.57,-93.94,525,253,3600,Relay Tampering
1170,2026-08-01T05:30:41,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Unknown-Relay-X>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.84,-93.35,523,243,3600,Relay Tampering
1171,2026-08-01T05:30:44,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.85,-91.04,706,3006,3600,Bundle Flooding
1172,2026-08-01T05:30:48,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.8,-93.27,455,2931,3600,Bundle Flooding
1173,2026-08-01T05:30:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.33,-94.31,433,2065,3600,Bundle Flooding
1174,2026-08-01T05:30:54,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.17,-91.08,636,3060,3600,Bundle Flooding
1175,2026-08-01T05:30:57,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.48,-97.17,649,2172,3600,Bundle Flooding
1176,2026-08-01T05:30:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.61,-93.13,689,2051,3600,Bundle Flooding
1177,2026-08-01T05:31:02,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.22,-94.14,598,2389,3600,Bundle Flooding
